tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2
Table1a,2021.0,3.0,31703.0,34321.0,New York City," NY (Metropolitan Area)""""",Portland," ME""""",11618.0,14321.0,EWR,PWM,284.0,160.0,172.45,UA,0.9939,172.55,UA,0.9939,172.55202131161814321EWRPWM
Table1a,2021.0,3.0,31703.0,34321.0,New York City," NY (Metropolitan Area)""""",Portland," ME""""",12197.0,14321.0,HPN,PWM,284.0,0.0,225.0,AA,1.0,225.0,AA,1.0,225.00202131219714321HPNPWM
Table1a,2021.0,3.0,31703.0,34321.0,New York City," NY (Metropolitan Area)""""",Portland," ME""""",12391.0,14321.0,ISP,PWM,284.0,0.0,232.75,WN,0.75,186.33,WN,0.75,186.33202131239114321ISPPWM
Table1a,2021.0,3.0,31703.0,34321.0,New York City," NY (Metropolitan Area)""""",Portland," ME""""",12478.0,14321.0,JFK,PWM,284.0,239.0,160.17,B6,0.5362,155.03,B6,0.5362,155.03202131247814321JFKPWM
Table1a,2021.0,3.0,31703.0,34321.0,New York City," NY (Metropolitan Area)""""",Portland," ME""""",12953.0,14321.0,LGA,PWM,284.0,160.0,181.05,DL,0.6615,192.04,AA,0.3338,159.53202131295314321LGAPWM
Table1a,2021.0,3.0,31703.0,34321.0,New York City," NY (Metropolitan Area)""""",Portland," ME""""",15070.0,14321.0,SWF,PWM,284.0,0.0,147.0,AA,1.0,147.0,AA,1.0,147.00202131507014321SWFPWM
Table1a,2021.0,3.0,31703.0,34492.0,New York City," NY (Metropolitan Area)""""",Raleigh/Durham," NC""""",11618.0,14492.0,EWR,RDU,463.0,687.0,158.4,UA,0.5634,172.5,B6,0.396,135.30202131161814492EWRRDU
Table1a,2021.0,3.0,31703.0,34492.0,New York City," NY (Metropolitan Area)""""",Raleigh/Durham," NC""""",12197.0,14492.0,HPN,RDU,463.0,10.0,242.16,AA,0.8804,247.65,DL,0.0761,193.07202131219714492HPNRDU
Table1a,2021.0,3.0,31703.0,34492.0,New York City," NY (Metropolitan Area)""""",Raleigh/Durham," NC""""",12391.0,14492.0,ISP,RDU,463.0,38.0,208.69,WN,0.8494,202.77,WN,0.8494,202.77202131239114492ISPRDU
Table1a,2021.0,3.0,31703.0,34492.0,New York City," NY (Metropolitan Area)""""",Raleigh/Durham," NC""""",12478.0,14492.0,JFK,RDU,463.0,564.0,162.03,DL,0.5143,176.64,B6,0.4474,145.32202131247814492JFKRDU
Table1a,2021.0,3.0,31703.0,34492.0,New York City," NY (Metropolitan Area)""""",Raleigh/Durham," NC""""",12953.0,14492.0,LGA,RDU,463.0,854.0,168.76,DL,0.6509,175.47,AA,0.3216,155.87202131295314492LGARDU
Table1a,2021.0,3.0,31703.0,34492.0,New York City," NY (Metropolitan Area)""""",Raleigh/Durham," NC""""",15070.0,14492.0,SWF,RDU,463.0,3.0,239.86,AA,0.9655,242.22,AA,0.9655,242.22202131507014492SWFRDU
Table1a,2021.0,3.0,31703.0,34524.0,New York City," NY (Metropolitan Area)""""",Richmond," VA""""",11618.0,14524.0,EWR,RIC,325.0,115.0,175.18,UA,0.9821,173.74,UA,0.9821,173.74202131161814524EWRRIC
Table1a,2021.0,3.0,31703.0,34524.0,New York City," NY (Metropolitan Area)""""",Richmond," VA""""",12197.0,14524.0,HPN,RIC,325.0,0.0,592.07,AA,1.0,592.07,AA,1.0,592.07202131219714524HPNRIC
Table1a,2021.0,3.0,31703.0,34524.0,New York City," NY (Metropolitan Area)""""",Richmond," VA""""",12391.0,14524.0,ISP,RIC,325.0,5.0,246.04,AA,1.0,246.04,AA,1.0,246.04202131239114524ISPRIC
Table1a,2021.0,3.0,31703.0,34524.0,New York City," NY (Metropolitan Area)""""",Richmond," VA""""",12478.0,14524.0,JFK,RIC,325.0,62.0,183.46,DL,0.9754,181.42,DL,0.9754,181.42202131247814524JFKRIC
Table1a,2021.0,3.0,31703.0,34524.0,New York City," NY (Metropolitan Area)""""",Richmond," VA""""",12953.0,14524.0,LGA,RIC,325.0,267.0,178.38,DL,0.7047,191.53,AA,0.255,141.12202131295314524LGARIC
Table1a,2021.0,3.0,31703.0,34524.0,New York City," NY (Metropolitan Area)""""",Richmond," VA""""",15070.0,14524.0,SWF,RIC,325.0,1.0,321.12,AA,1.0,321.12,AA,1.0,321.12202131507014524SWFRIC
Table1a,2021.0,3.0,31703.0,34570.0,New York City," NY (Metropolitan Area)""""",Reno," NV""""",11618.0,14570.0,EWR,RNO,2443.0,68.0,360.6,UA,0.4254,436.06,AA,0.3194,270.71202131161814570EWRRNO
Table1a,2021.0,3.0,31703.0,34570.0,New York City," NY (Metropolitan Area)""""",Reno," NV""""",12197.0,14570.0,HPN,RNO,2443.0,1.0,319.73,AA,0.6,291.33,UA,0.1,260.00202131219714570HPNRNO
Table1a,2021.0,3.0,31703.0,34570.0,New York City," NY (Metropolitan Area)""""",Reno," NV""""",12391.0,14570.0,ISP,RNO,2443.0,0.0,217.5,AA,0.75,205.67,AA,0.75,205.67202131239114570ISPRNO
Table1a,2021.0,3.0,31703.0,34570.0,New York City," NY (Metropolitan Area)""""",Reno," NV""""",12478.0,14570.0,JFK,RNO,2443.0,206.0,271.6,B6,0.6991,251.14,B6,0.6991,251.14202131247814570JFKRNO
Table1a,2021.0,3.0,31703.0,34570.0,New York City," NY (Metropolitan Area)""""",Reno," NV""""",12953.0,14570.0,LGA,RNO,2443.0,35.0,309.68,AA,0.4673,287.51,WN,0.1745,285.70202131295314570LGARNO
Table1a,2021.0,3.0,31703.0,34576.0,New York City," NY (Metropolitan Area)""""",Rochester," NY""""",11618.0,14576.0,EWR,ROC,285.0,42.0,185.02,UA,1.0,185.02,UA,1.0,185.02202131161814576EWRROC
Table1a,2021.0,3.0,31703.0,34576.0,New York City," NY (Metropolitan Area)""""",Rochester," NY""""",12197.0,14576.0,HPN,ROC,285.0,0.0,213.0,AA,1.0,213.0,AA,1.0,213.00202131219714576HPNROC
Table1a,2021.0,3.0,31703.0,34576.0,New York City," NY (Metropolitan Area)""""",Rochester," NY""""",12391.0,14576.0,ISP,ROC,285.0,2.0,209.13,WN,0.913,205.1,WN,0.913,205.10202131239114576ISPROC
Table1a,2021.0,3.0,31703.0,34576.0,New York City," NY (Metropolitan Area)""""",Rochester," NY""""",12478.0,14576.0,JFK,ROC,285.0,235.0,181.11,DL,0.7503,183.16,B6,0.2127,173.42202131247814576JFKROC
Table1a,2021.0,3.0,31703.0,34576.0,New York City," NY (Metropolitan Area)""""",Rochester," NY""""",12953.0,14576.0,LGA,ROC,285.0,50.0,154.22,DL,0.8745,154.69,AA,0.1017,150.79202131295314576LGAROC
Table1a,2021.0,3.0,31703.0,34614.0,New York City," NY (Metropolitan Area)""""",Salt Lake City," UT""""",11618.0,14869.0,EWR,SLC,2022.0,406.0,273.47,UA,0.4811,264.38,UA,0.4811,264.38202131161814869EWRSLC
Table1a,2021.0,3.0,31703.0,34614.0,New York City," NY (Metropolitan Area)""""",Salt Lake City," UT""""",12197.0,14869.0,HPN,SLC,2022.0,6.0,346.15,DL,0.5385,377.95,UA,0.1538,311.50202131219714869HPNSLC
Table1a,2021.0,3.0,31703.0,34614.0,New York City," NY (Metropolitan Area)""""",Salt Lake City," UT""""",12391.0,14869.0,ISP,SLC,2022.0,1.0,211.64,WN,1.0,211.64,WN,1.0,211.64202131239114869ISPSLC
Table1a,2021.0,3.0,31703.0,34614.0,New York City," NY (Metropolitan Area)""""",Salt Lake City," UT""""",12478.0,14869.0,JFK,SLC,2022.0,966.0,243.92,DL,0.5826,278.07,B6,0.3772,188.47202131247814869JFKSLC
Table1a,2021.0,3.0,31703.0,34614.0,New York City," NY (Metropolitan Area)""""",Salt Lake City," UT""""",12953.0,14869.0,LGA,SLC,2022.0,50.0,263.46,DL,0.3712,315.05,WN,0.179,193.45202131295314869LGASLC
Table1a,2021.0,3.0,31703.0,34685.0,New York City," NY (Metropolitan Area)""""",Savannah," GA""""",11618.0,14685.0,EWR,SAV,756.0,388.0,155.41,UA,0.893,155.15,G4,0.0445,83.10202131161814685EWRSAV
Table1a,2021.0,3.0,31703.0,34685.0,New York City," NY (Metropolitan Area)""""",Savannah," GA""""",12197.0,14685.0,HPN,SAV,756.0,9.0,213.11,AA,0.5833,201.96,AA,0.5833,201.96202131219714685HPNSAV
Table1a,2021.0,3.0,31703.0,34685.0,New York City," NY (Metropolitan Area)""""",Savannah," GA""""",12391.0,14685.0,ISP,SAV,756.0,11.0,185.32,WN,0.901,178.2,WN,0.901,178.20202131239114685ISPSAV
Table1a,2021.0,3.0,31703.0,34685.0,New York City," NY (Metropolitan Area)""""",Savannah," GA""""",12478.0,14685.0,JFK,SAV,756.0,421.0,144.89,B6,0.5471,141.56,B6,0.5471,141.56202131247814685JFKSAV
Table1a,2021.0,3.0,31703.0,34685.0,New York City," NY (Metropolitan Area)""""",Savannah," GA""""",12953.0,14685.0,LGA,SAV,756.0,265.0,153.36,DL,0.6617,162.12,AA,0.2935,133.47202131295314685LGASAV
Table1a,2021.0,3.0,31703.0,34685.0,New York City," NY (Metropolitan Area)""""",Savannah," GA""""",15070.0,14685.0,SWF,SAV,756.0,10.0,86.37,G4,0.9271,72.47,G4,0.9271,72.47202131507014685SWFSAV
Table1a,2021.0,3.0,31703.0,34986.0,New York City," NY (Metropolitan Area)""""",Sarasota/Bradenton," FL""""",11618.0,14986.0,EWR,SRQ,1084.0,279.0,195.14,UA,0.887,193.46,B6,0.032,177.40202131161814986EWRSRQ
Table1a,2021.0,3.0,31703.0,34986.0,New York City," NY (Metropolitan Area)""""",Sarasota/Bradenton," FL""""",12197.0,14986.0,HPN,SRQ,1084.0,12.0,254.3,DL,0.513,270.27,AA,0.4783,238.03202131219714986HPNSRQ
Table1a,2021.0,3.0,31703.0,34986.0,New York City," NY (Metropolitan Area)""""",Sarasota/Bradenton," FL""""",12391.0,14986.0,ISP,SRQ,1084.0,25.0,175.45,WN,0.9956,175.53,WN,0.9956,175.53202131239114986ISPSRQ
Table1a,2021.0,3.0,31703.0,34986.0,New York City," NY (Metropolitan Area)""""",Sarasota/Bradenton," FL""""",12478.0,14986.0,JFK,SRQ,1084.0,166.0,189.48,B6,0.9575,187.39,AA,0.0118,183.45202131247814986JFKSRQ
Table1a,2021.0,3.0,31703.0,34986.0,New York City," NY (Metropolitan Area)""""",Sarasota/Bradenton," FL""""",12953.0,14986.0,LGA,SRQ,1084.0,104.0,222.36,DL,0.8694,225.79,WN,0.0439,156.99202131295314986LGASRQ
Table1a,2021.0,3.0,31703.0,34986.0,New York City," NY (Metropolitan Area)""""",Sarasota/Bradenton," FL""""",15070.0,14986.0,SWF,SRQ,1084.0,0.0,107.0,AA,1.0,107.0,AA,1.0,107.00202131507014986SWFSRQ
Table1a,2021.0,3.0,31703.0,35096.0,New York City," NY (Metropolitan Area)""""",Syracuse," NY""""",11618.0,15096.0,EWR,SYR,222.0,24.0,152.65,UA,1.0,152.65,UA,1.0,152.65202131161815096EWRSYR
Table1a,2021.0,3.0,31703.0,35096.0,New York City," NY (Metropolitan Area)""""",Syracuse," NY""""",12391.0,15096.0,ISP,SYR,222.0,1.0,297.43,AA,1.0,297.43,AA,1.0,297.43202131239115096ISPSYR
Table1a,2021.0,3.0,31703.0,35096.0,New York City," NY (Metropolitan Area)""""",Syracuse," NY""""",12478.0,15096.0,JFK,SYR,222.0,129.0,182.27,DL,0.7668,187.28,B6,0.2012,164.57202131247815096JFKSYR
Table1a,2021.0,3.0,31703.0,35096.0,New York City," NY (Metropolitan Area)""""",Syracuse," NY""""",12953.0,15096.0,LGA,SYR,222.0,22.0,165.6,DL,1.0,165.6,DL,1.0,165.60202131295315096LGASYR
Table1a,2021.0,3.0,31703.0,35380.0,New York City," NY (Metropolitan Area)""""",Traverse City," MI""""",11618.0,15380.0,EWR,TVC,690.0,43.0,252.35,UA,0.8173,248.28,UA,0.8173,248.28202131161815380EWRTVC
Table1a,2021.0,3.0,31703.0,35380.0,New York City," NY (Metropolitan Area)""""",Traverse City," MI""""",12197.0,15380.0,HPN,TVC,690.0,2.0,319.17,DL,0.4706,299.01,DL,0.4706,299.01202131219715380HPNTVC
Table1a,2021.0,3.0,31703.0,35380.0,New York City," NY (Metropolitan Area)""""",Traverse City," MI""""",12391.0,15380.0,ISP,TVC,690.0,0.0,188.0,AA,1.0,188.0,AA,1.0,188.00202131239115380ISPTVC
Table1a,2021.0,3.0,31703.0,35380.0,New York City," NY (Metropolitan Area)""""",Traverse City," MI""""",12478.0,15380.0,JFK,TVC,690.0,3.0,302.71,DL,0.5312,346.21,AA,0.3438,282.45202131247815380JFKTVC
Table1a,2021.0,3.0,31703.0,35380.0,New York City," NY (Metropolitan Area)""""",Traverse City," MI""""",12953.0,15380.0,LGA,TVC,690.0,130.0,236.91,AA,0.5251,209.54,AA,0.5251,209.54202131295315380LGATVC
Table1a,2021.0,3.0,31714.0,30852.0,Fort Myers," FL""""",Washington," DC (Metropolitan Area)""""",14635.0,10821.0,RSW,BWI,919.0,410.0,162.52,WN,0.9589,160.41,WN,0.9589,160.41202131463510821RSWBWI
Table1a,2021.0,3.0,31714.0,30852.0,Fort Myers," FL""""",Washington," DC (Metropolitan Area)""""",14635.0,11278.0,RSW,DCA,919.0,204.0,164.32,AA,0.9031,160.57,WN,0.0234,157.73202131463511278RSWDCA
Table1a,2021.0,3.0,31714.0,30852.0,Fort Myers," FL""""",Washington," DC (Metropolitan Area)""""",14635.0,12264.0,RSW,IAD,919.0,216.0,171.61,UA,0.9481,170.74,WN,0.0161,148.60202131463512264RSWIAD
Table1a,2021.0,3.0,31714.0,31453.0,Fort Myers," FL""""",Houston," TX""""",14635.0,12191.0,RSW,HOU,861.0,46.0,154.84,WN,0.8815,147.61,WN,0.8815,147.61202131463512191RSWHOU
Table1a,2021.0,3.0,31714.0,31453.0,Fort Myers," FL""""",Houston," TX""""",14635.0,12266.0,RSW,IAH,861.0,169.0,180.65,UA,0.9072,179.71,WN,0.0135,158.28202131463512266RSWIAH
Table1a,2021.0,3.0,31714.0,31703.0,Fort Myers," FL""""",New York City," NY (Metropolitan Area)""""",14635.0,11618.0,RSW,EWR,1120.0,979.0,165.27,UA,0.7739,165.42,B6,0.1923,160.95202131463511618RSWEWR
Table1a,2021.0,3.0,31714.0,31703.0,Fort Myers," FL""""",New York City," NY (Metropolitan Area)""""",14635.0,12197.0,RSW,HPN,1120.0,235.0,208.36,B6,0.9455,209.81,AA,0.0273,186.61202131463512197RSWHPN
Table1a,2021.0,3.0,31714.0,31703.0,Fort Myers," FL""""",New York City," NY (Metropolitan Area)""""",14635.0,12391.0,RSW,ISP,1120.0,100.0,115.09,F9,0.6812,80.49,F9,0.6812,80.49202131463512391RSWISP
Table1a,2021.0,3.0,31714.0,31703.0,Fort Myers," FL""""",New York City," NY (Metropolitan Area)""""",14635.0,12478.0,RSW,JFK,1120.0,562.0,168.76,B6,0.6263,168.91,DL,0.3404,165.76202131463512478RSWJFK
Table1a,2021.0,3.0,31714.0,31703.0,Fort Myers," FL""""",New York City," NY (Metropolitan Area)""""",14635.0,12953.0,RSW,LGA,1120.0,252.0,168.04,DL,0.8837,166.03,WN,0.0164,156.89202131463512953RSWLGA
Table1a,2021.0,3.0,31714.0,31703.0,Fort Myers," FL""""",New York City," NY (Metropolitan Area)""""",14635.0,15070.0,RSW,SWF,1120.0,0.0,200.33,AA,1.0,200.33,AA,1.0,200.33202131463515070RSWSWF
Table1a,2021.0,3.0,31714.0,32575.0,Fort Myers," FL""""",Los Angeles," CA (Metropolitan Area)""""",14635.0,10800.0,RSW,BUR,2238.0,11.0,264.63,AA,0.5192,328.1,WN,0.4231,190.27202131463510800RSWBUR
Table1a,2021.0,3.0,31714.0,32575.0,Fort Myers," FL""""",Los Angeles," CA (Metropolitan Area)""""",14635.0,12892.0,RSW,LAX,2238.0,116.0,285.65,AA,0.4032,267.94,WN,0.1057,208.69202131463512892RSWLAX
Table1a,2021.0,3.0,31714.0,32575.0,Fort Myers," FL""""",Los Angeles," CA (Metropolitan Area)""""",14635.0,12954.0,RSW,LGB,2238.0,6.0,182.25,WN,0.8077,171.95,WN,0.8077,171.95202131463512954RSWLGB
Table1a,2021.0,3.0,31714.0,32575.0,Fort Myers," FL""""",Los Angeles," CA (Metropolitan Area)""""",14635.0,13891.0,RSW,ONT,2238.0,24.0,266.34,AA,0.5822,260.78,WN,0.1511,224.76202131463513891RSWONT
Table1a,2021.0,3.0,31714.0,32575.0,Fort Myers," FL""""",Los Angeles," CA (Metropolitan Area)""""",14635.0,14908.0,RSW,SNA,2238.0,45.0,316.71,AA,0.4833,343.88,WN,0.1507,222.02202131463514908RSWSNA
Table1a,2021.0,3.0,31871.0,30852.0,Greenville/Spartanburg," SC""""",Washington," DC (Metropolitan Area)""""",11996.0,10821.0,GSP,BWI,426.0,124.0,147.22,WN,0.807,132.83,WN,0.807,132.83202131199610821GSPBWI
Table1a,2021.0,3.0,31871.0,30852.0,Greenville/Spartanburg," SC""""",Washington," DC (Metropolitan Area)""""",11996.0,11278.0,GSP,DCA,426.0,84.0,166.57,AA,0.9005,163.66,AA,0.9005,163.66202131199611278GSPDCA
Table1a,2021.0,3.0,31871.0,30852.0,Greenville/Spartanburg," SC""""",Washington," DC (Metropolitan Area)""""",11996.0,12264.0,GSP,IAD,426.0,79.0,162.68,UA,0.896,152.54,UA,0.896,152.54202131199612264GSPIAD
Table1a,2021.0,3.0,31871.0,31453.0,Greenville/Spartanburg," SC""""",Houston," TX""""",11996.0,12191.0,GSP,HOU,845.0,78.0,173.73,WN,0.8556,165.17,WN,0.8556,165.17202131199612191GSPHOU
Table1a,2021.0,3.0,31871.0,31453.0,Greenville/Spartanburg," SC""""",Houston," TX""""",11996.0,12266.0,GSP,IAH,845.0,114.0,211.43,UA,0.845,210.68,AA,0.0909,199.37202131199612266GSPIAH
Table1a,2021.0,3.0,31871.0,31703.0,Greenville/Spartanburg," SC""""",New York City," NY (Metropolitan Area)""""",11996.0,11618.0,GSP,EWR,643.0,99.0,215.55,UA,0.6762,198.18,UA,0.6762,198.18202131199611618GSPEWR
Table1a,2021.0,3.0,31871.0,31703.0,Greenville/Spartanburg," SC""""",New York City," NY (Metropolitan Area)""""",11996.0,12197.0,GSP,HPN,643.0,9.0,257.64,AA,0.6707,238.11,AA,0.6707,238.11202131199612197GSPHPN
Table1a,2021.0,3.0,31871.0,31703.0,Greenville/Spartanburg," SC""""",New York City," NY (Metropolitan Area)""""",11996.0,12391.0,GSP,ISP,643.0,7.0,220.76,WN,0.5238,190.55,WN,0.5238,190.55202131199612391GSPISP
Table1a,2021.0,3.0,31871.0,31703.0,Greenville/Spartanburg," SC""""",New York City," NY (Metropolitan Area)""""",11996.0,12478.0,GSP,JFK,643.0,14.0,249.19,AA,0.6439,226.45,AA,0.6439,226.45202131199612478GSPJFK
Table1a,2021.0,3.0,31871.0,31703.0,Greenville/Spartanburg," SC""""",New York City," NY (Metropolitan Area)""""",11996.0,12953.0,GSP,LGA,643.0,159.0,215.02,DL,0.7123,223.64,AA,0.1918,203.76202131199612953GSPLGA
Table1a,2021.0,3.0,31871.0,31703.0,Greenville/Spartanburg," SC""""",New York City," NY (Metropolitan Area)""""",11996.0,15070.0,GSP,SWF,643.0,2.0,206.47,AA,1.0,206.47,AA,1.0,206.47202131199615070GSPSWF
Table1a,2021.0,3.0,31986.0,30466.0,Grand Rapids," MI""""",Phoenix," AZ""""",11986.0,10466.0,GRR,AZA,1574.0,129.0,114.63,G4,1.0,114.63,G4,1.0,114.63202131198610466GRRAZA
Table1a,2021.0,3.0,31986.0,30466.0,Grand Rapids," MI""""",Phoenix," AZ""""",11986.0,14107.0,GRR,PHX,1574.0,154.0,247.75,DL,0.4064,256.26,WN,0.2763,227.28202131198614107GRRPHX
Table1a,2021.0,3.0,31986.0,30852.0,Grand Rapids," MI""""",Washington," DC (Metropolitan Area)""""",11986.0,10821.0,GRR,BWI,528.0,99.0,164.81,WN,0.8381,154.37,WN,0.8381,154.37202131198610821GRRBWI
Table1a,2021.0,3.0,31986.0,30852.0,Grand Rapids," MI""""",Washington," DC (Metropolitan Area)""""",11986.0,11278.0,GRR,DCA,528.0,120.0,173.59,AA,0.856,169.04,WN,0.0217,132.42202131198611278GRRDCA
Table1a,2021.0,3.0,31986.0,30852.0,Grand Rapids," MI""""",Washington," DC (Metropolitan Area)""""",11986.0,12264.0,GRR,IAD,528.0,44.0,184.25,UA,0.8333,176.29,WN,0.0613,150.68202131198612264GRRIAD
Table1a,2021.0,3.0,31986.0,31703.0,Grand Rapids," MI""""",New York City," NY (Metropolitan Area)""""",11986.0,11618.0,GRR,EWR,656.0,131.0,192.12,UA,0.6027,223.55,G4,0.2884,82.28202131198611618GRREWR
Table1a,2021.0,3.0,31986.0,31703.0,Grand Rapids," MI""""",New York City," NY (Metropolitan Area)""""",11986.0,12197.0,GRR,HPN,656.0,5.0,240.23,AA,0.7111,244.65,AA,0.7111,244.65202131198612197GRRHPN
Table1a,2021.0,3.0,31986.0,31703.0,Grand Rapids," MI""""",New York City," NY (Metropolitan Area)""""",11986.0,12391.0,GRR,ISP,656.0,4.0,210.38,WN,0.7838,195.45,WN,0.7838,195.45202131198612391GRRISP
Table1a,2021.0,3.0,31986.0,31703.0,Grand Rapids," MI""""",New York City," NY (Metropolitan Area)""""",11986.0,12478.0,GRR,JFK,656.0,14.0,250.62,AA,0.5859,184.31,AA,0.5859,184.31202131198612478GRRJFK
Table1a,2021.0,3.0,31986.0,31703.0,Grand Rapids," MI""""",New York City," NY (Metropolitan Area)""""",11986.0,12953.0,GRR,LGA,656.0,109.0,224.32,DL,0.749,229.49,AA,0.175,200.13202131198612953GRRLGA
Table1a,2021.0,3.0,31986.0,31703.0,Grand Rapids," MI""""",New York City," NY (Metropolitan Area)""""",11986.0,15070.0,GRR,SWF,656.0,1.0,268.31,AA,1.0,268.31,AA,1.0,268.31202131198615070GRRSWF
Table1a,2021.0,3.0,31986.0,32575.0,Grand Rapids," MI""""",Los Angeles," CA (Metropolitan Area)""""",11986.0,10800.0,GRR,BUR,1874.0,14.0,261.07,WN,0.6412,241.28,WN,0.6412,241.28202131198610800GRRBUR
Table1a,2021.0,3.0,31986.0,32575.0,Grand Rapids," MI""""",Los Angeles," CA (Metropolitan Area)""""",11986.0,12892.0,GRR,LAX,1874.0,191.0,229.15,G4,0.3267,94.84,G4,0.3267,94.84202131198612892GRRLAX
Table1a,2021.0,3.0,31986.0,32575.0,Grand Rapids," MI""""",Los Angeles," CA (Metropolitan Area)""""",11986.0,12954.0,GRR,LGB,1874.0,7.0,224.17,WN,0.8636,202.85,WN,0.8636,202.85202131198612954GRRLGB
Table1a,2021.0,3.0,31986.0,32575.0,Grand Rapids," MI""""",Los Angeles," CA (Metropolitan Area)""""",11986.0,13891.0,GRR,ONT,1874.0,32.0,301.82,AA,0.3993,293.07,WN,0.2919,258.41202131198613891GRRONT
Table1a,2021.0,3.0,31986.0,32575.0,Grand Rapids," MI""""",Los Angeles," CA (Metropolitan Area)""""",11986.0,14908.0,GRR,SNA,1874.0,60.0,283.03,AA,0.3412,266.18,WN,0.1916,234.70202131198614908GRRSNA
Table1a,2021.0,3.0,31986.0,33195.0,Grand Rapids," MI""""",Tampa," FL (Metropolitan Area)""""",11986.0,14112.0,GRR,PIE,1044.0,164.0,79.6,G4,1.0,79.6,G4,1.0,79.60202131198614112GRRPIE
Table1a,2021.0,3.0,31986.0,33195.0,Grand Rapids," MI""""",Tampa," FL (Metropolitan Area)""""",11986.0,15304.0,GRR,TPA,1044.0,101.0,181.62,WN,0.3837,147.89,WN,0.3837,147.89202131198615304GRRTPA
Table1a,2021.0,3.0,31995.0,31703.0,Greensboro/High Point," NC""""",New York City," NY (Metropolitan Area)""""",11995.0,11618.0,GSO,EWR,492.0,50.0,191.95,UA,0.5927,171.54,UA,0.5927,171.54202131199511618GSOEWR
Table1a,2021.0,3.0,31995.0,31703.0,Greensboro/High Point," NC""""",New York City," NY (Metropolitan Area)""""",11995.0,12197.0,GSO,HPN,492.0,5.0,225.92,AA,0.7959,224.1,AA,0.7959,224.10202131199512197GSOHPN
Table1a,2021.0,3.0,31995.0,31703.0,Greensboro/High Point," NC""""",New York City," NY (Metropolitan Area)""""",11995.0,12391.0,GSO,ISP,492.0,5.0,207.65,AA,1.0,207.65,AA,1.0,207.65202131199512391GSOISP
Table1a,2021.0,3.0,31995.0,31703.0,Greensboro/High Point," NC""""",New York City," NY (Metropolitan Area)""""",11995.0,12478.0,GSO,JFK,492.0,8.0,201.19,AA,0.6528,196.07,AA,0.6528,196.07202131199512478GSOJFK
Table1a,2021.0,3.0,31995.0,31703.0,Greensboro/High Point," NC""""",New York City," NY (Metropolitan Area)""""",11995.0,12953.0,GSO,LGA,492.0,265.0,170.67,DL,0.6295,173.23,AA,0.3488,165.35202131199512953GSOLGA
Table1a,2021.0,3.0,31995.0,31703.0,Greensboro/High Point," NC""""",New York City," NY (Metropolitan Area)""""",11995.0,15070.0,GSO,SWF,492.0,1.0,232.11,AA,1.0,232.11,AA,1.0,232.11202131199515070GSOSWF
Table1a,2021.0,3.0,32211.0,30466.0,Las Vegas," NV""""",Phoenix," AZ""""",12889.0,10466.0,LAS,AZA,276.0,15.0,78.75,G4,1.0,78.75,G4,1.0,78.75202131288910466LASAZA
Table1a,2021.0,3.0,32211.0,30466.0,Las Vegas," NV""""",Phoenix," AZ""""",12889.0,14107.0,LAS,PHX,276.0,1305.0,129.64,WN,0.6311,131.22,WN,0.6311,131.22202131288914107LASPHX
Table1a,2021.0,3.0,32211.0,30852.0,Las Vegas," NV""""",Washington," DC (Metropolitan Area)""""",12889.0,10821.0,LAS,BWI,2106.0,1315.0,233.04,WN,0.6864,248.93,NK,0.1845,146.10202131288910821LASBWI
Table1a,2021.0,3.0,32211.0,30852.0,Las Vegas," NV""""",Washington," DC (Metropolitan Area)""""",12889.0,11278.0,LAS,DCA,2106.0,488.0,289.8,AA,0.6549,308.44,WN,0.1436,232.64202131288911278LASDCA
Table1a,2021.0,3.0,32211.0,30852.0,Las Vegas," NV""""",Washington," DC (Metropolitan Area)""""",12889.0,12264.0,LAS,IAD,2106.0,454.0,314.62,UA,0.8398,320.57,WN,0.0496,228.64202131288912264LASIAD
Table1a,2021.0,3.0,32211.0,31703.0,Las Vegas," NV""""",New York City," NY (Metropolitan Area)""""",12889.0,11618.0,LAS,EWR,2282.0,2141.0,258.38,UA,0.5486,289.32,NK,0.1153,130.84202131288911618LASEWR
Table1a,2021.0,3.0,32211.0,31703.0,Las Vegas," NV""""",New York City," NY (Metropolitan Area)""""",12889.0,12197.0,LAS,HPN,2282.0,10.0,348.62,AA,0.5158,336.68,AA,0.5158,336.68202131288912197LASHPN
Table1a,2021.0,3.0,32211.0,31703.0,Las Vegas," NV""""",New York City," NY (Metropolitan Area)""""",12889.0,12391.0,LAS,ISP,2282.0,19.0,264.52,WN,0.7401,272.29,F9,0.113,79.90202131288912391LASISP
